source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_pseudo_v2_pangenes/PlasmoDB68_PfalciparumDd2_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumDd2	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumNF54	
PfCD01_080005500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080005600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080013700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080013800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080014100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080038800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080039000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080039100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080039200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080039300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_080039400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090005800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_090042900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100005600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100005800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100005900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100040300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100044800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100044900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100045000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100045100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100045300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100045400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_100045500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110006200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110006500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110006600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110006700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110006800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110055000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110055100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110055200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_110055500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120005500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120045000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120045200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120045400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_120058200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_130005800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_130077700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_130077900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_130078200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140005700	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140006000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140006100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140006300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140084600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140084800	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140084900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140085000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140085100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140085500	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140085600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140085900	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfCD01_140086100	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PfGA01_000006500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000006900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000007300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000007400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000007600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000009400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000009800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000009900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_000010000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010005800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010005900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010006100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010006200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010019500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010019800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010019900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_010020200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_020025300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030006800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030031700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030032100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_030032200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040025200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040025400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040025500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040025900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040030800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_040030900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_050005000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_050005100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_050005200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_050037600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_060005100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_060005400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_060005600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_060005700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070005000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070005100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070015100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070015400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070015600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070015700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070035800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070035900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070036000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070036100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070036200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070036300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_070036500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080035800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080035900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080036200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080036300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080036400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080036700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_080036900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_090005400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_090005500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_090005800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_090006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100005600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100005900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100006100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100040400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100045100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100045300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_100045400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_110005500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_110005900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_110006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_110053700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_110054300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120005500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120044800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120045900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120059100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120059900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_120060700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130005500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130005700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130005800	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130005900	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130006200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130006300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130006400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078200	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078500	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130078700	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130079300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_130079400	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_140005600	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_140006000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_140006100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfGA01_140006300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfNF166_000006700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007800:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000007900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000008400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000008900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009500:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000009600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000017600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000017800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000017900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000018100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000018300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000018400:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000019600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000019700:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000019800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000019900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000020900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_000021000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_010005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_010005200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_010005400:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_020006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006200:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006700:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040006900:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040007000:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040007100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040007600:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040018800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040019200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040026800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040031900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040032000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040032400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040032500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_040032600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050005000:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050038100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_050038300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005600:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036100:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060036900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060037000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060037100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060037200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_060037300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070005700:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070016100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070016800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070016900:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070035500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070035700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070035900:pseudogene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_070036000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_080012700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_080012800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
PfNF166_080012900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
