source:/mnt/hc-storage/users/freyja/get_pangenes/inputs_for_growth_pangenes/PlasmoDB68_PfalciparumNF135C10_0taxa_2neigh_algMmap_/PlasmoDB-68PfalciparumNF135C10	PlasmoDB-68_PfalciparumNF135C10	PlasmoDB-68_Pfalciparum7G8-2019	PlasmoDB-68_PfalciparumIT	PlasmoDB-68_Pfalciparum7G8	PlasmoDB-68_PfalciparumNF166	PlasmoDB-68_PfalciparumDd2	PlasmoDB-68_PfalciparumHB3	PlasmoDB-68_PfalciparumKH02	PlasmoDB-68_Pfalciparum3D7	PlasmoDB-68_PfalciparumSD01	PlasmoDB-68_PfalciparumKE01	PlasmoDB-68_PfalciparumNF54	PlasmoDB-68_PfalciparumSN01	PlasmoDB-68_PfalciparumGB4	PlasmoDB-68_PfalciparumKH01	PlasmoDB-68_PfalciparumGN01	PlasmoDB-68_PfalciparumGA01	PlasmoDB-68_PfalciparumCD01	PlasmoDB-68_PfalciparumTG01	PlasmoDB-68_PfalciparumML01	
PfNF135_070014900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_070015000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_070015100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_070015200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_070015300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_070015400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_090005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_090005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_090041300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_090041400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_090042500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100005900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100006000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100045000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100045700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100046000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_100046100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_110005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_110005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_110005500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_110005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120045500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120059300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120059400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_120059500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_130005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005400	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140005800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140006000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140083500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140083600	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140083700	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfNF135_140083800	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfKH01_000005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000005050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000024700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000028200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000028700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000028800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000028900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000029000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000031700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000031900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_000032000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010006900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010007000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010020300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010020700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010020900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010021000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010021100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010021200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010021300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_010021400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020006100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020027500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020027600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_020028100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030029600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030029700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030029800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030029900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_030030100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040017400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040017600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040017700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040018300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040026100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040026800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040027400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040027500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_040027600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050038000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_050038200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060007800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_060039000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070015700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070016200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070016700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_070035800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_080014200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_080037500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_080038100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090042100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090042200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_090042300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100005000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100039600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100044300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100044400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_100044600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_110005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120006800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120025600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120025700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120046900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_120059900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_130076200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_130076900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140005500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140084700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140084900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfKH01_140085200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PfSD01_000005100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000005200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000005400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000005500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000005600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000006000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000006300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000006600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000008100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000008200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000008300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_000008400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_010005000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_010005100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_010005200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_010005500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_010005600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_020006200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_020006500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_020027000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_030005500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_030005600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_030029800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_050037700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_050037800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_050037900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070005600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070015900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070016600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070027900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070028100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070028500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070028600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070036900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070041500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_070060400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080005300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080005600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080005700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080005800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080005900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080006100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080014500	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080037300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080037400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080037800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080037900	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_080038000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090005700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090006400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090006600	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090006700	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090043100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090043200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_090043300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_100005000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_100005200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_100044400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_120024300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_120059000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_130006200	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_130006300	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_130006800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_130078800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfSD01_130079000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PfDd2_010005600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010018900	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019400	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_010019550	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_020024900	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030005700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029600	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029700	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_030029800	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PfDd2_040005100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
